epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1278.12,1.56866,1.14847,0.88432,0.53565,0.83287,0.72614,0.47493,1.42201,1.16412,0.87068,0.000742625,0.000742625,0.000742625
43,1307.92,1.49646,1.04072,0.88614,0.62261,0.79915,0.73531,0.46494,1.39943,1.11331,0.86975,0.00073025,0.00073025,0.00073025
44,1338.21,1.64024,1.08012,0.89765,0.64876,0.83048,0.7155,0.4667,1.43876,1.17361,0.87685,0.000717875,0.000717875,0.000717875
45,1368.17,1.53456,1.03154,0.89485,0.62831,0.832,0.71124,0.48793,1.45689,1.19469,0.87995,0.0007055,0.0007055,0.0007055
46,1397.92,1.5043,1.00983,0.88238,0.63204,0.80931,0.73124,0.54577,1.40222,1.13682,0.8774,0.000693125,0.000693125,0.000693125
47,1427.64,1.52425,1.05599,0.89474,0.65261,0.8203,0.73655,0.5349,1.41524,1.13036,0.87591,0.00068075,0.00068075,0.00068075
48,1457.67,1.46815,1.01763,0.88953,0.503,0.86473,0.68297,0.47257,1.3828,1.20982,0.86156,0.000668375,0.000668375,0.000668375
49,1487.72,1.42108,0.9901,0.87518,0.54943,0.86473,0.66345,0.47765,1.33827,1.17244,0.84999,0.000656,0.000656,0.000656
50,1517.78,1.44417,0.98896,0.88739,0.63723,0.83394,0.68642,0.53114,1.29006,1.1345,0.84518,0.000643625,0.000643625,0.000643625
51,1547.77,1.48821,0.95786,0.88933,0.64818,0.79409,0.68669,0.52271,1.33381,1.14784,0.84864,0.00063125,0.00063125,0.00063125
52,1577.89,1.48582,0.99153,0.89152,0.48747,0.61473,0.66548,0.50041,1.38147,1.15086,0.85803,0.000618875,0.000618875,0.000618875
53,1607.97,1.49388,1.03879,0.88547,0.59318,0.75393,0.66309,0.50355,1.34467,1.12255,0.8576,0.0006065,0.0006065,0.0006065
54,1637.5,1.42137,0.90785,0.88261,0.62521,0.81468,0.68301,0.53259,1.27948,1.1154,0.85737,0.000594125,0.000594125,0.000594125
55,1667.01,1.36752,0.92001,0.87746,0.67297,0.57776,0.66059,0.50935,1.31051,1.11469,0.86457,0.00058175,0.00058175,0.00058175
56,1697.57,1.41716,0.9354,0.87402,0.69084,0.5587,0.64796,0.49373,1.39411,1.12722,0.87351,0.000569375,0.000569375,0.000569375
57,1727.59,1.40805,0.95772,0.87227,0.63757,0.75355,0.65079,0.4803,1.36059,1.10952,0.87498,0.000557,0.000557,0.000557
58,1757.14,1.37614,0.92297,0.87429,0.53322,0.79538,0.62132,0.39778,1.34823,1.14514,0.86512,0.000544625,0.000544625,0.000544625
59,1787.5,1.4169,0.87619,0.85909,0.59356,0.85739,0.65561,0.42619,1.36807,1.15946,0.86697,0.00053225,0.00053225,0.00053225
60,1817.38,1.44269,0.93122,0.87122,0.4987,0.86028,0.69467,0.46129,1.34191,1.14735,0.86697,0.000519875,0.000519875,0.000519875
61,1846.98,1.4415,0.97751,0.86896,0.51985,0.8613,0.69534,0.46161,1.3049,1.11238,0.86221,0.0005075,0.0005075,0.0005075
62,1876.81,1.43725,0.94345,0.88526,0.69718,0.82504,0.6923,0.44853,1.32681,1.05687,0.86316,0.000495125,0.000495125,0.000495125
63,1906.24,1.43004,0.9037,0.86568,0.63402,0.8039,0.69995,0.46002,1.33522,1.07137,0.86401,0.00048275,0.00048275,0.00048275
64,1939.12,1.4425,0.95776,0.87724,0.61235,0.59075,0.67053,0.5121,1.40707,1.05873,0.86303,0.000470375,0.000470375,0.000470375
65,1972.95,1.38435,0.92732,0.87832,0.60968,0.57781,0.66889,0.53866,1.34543,1.05188,0.85879,0.000458,0.000458,0.000458
66,2007.53,1.41124,0.90617,0.8615,0.69122,0.55352,0.67034,0.49315,1.31355,1.03209,0.86315,0.000445625,0.000445625,0.000445625
67,2041.46,1.43989,0.90936,0.86796,0.67819,0.55711,0.65931,0.48325,1.33375,1.02714,0.86801,0.00043325,0.00043325,0.00043325
68,2075.67,1.33385,0.84067,0.86278,0.65656,0.58325,0.67514,0.48807,1.37224,1.02939,0.86916,0.000420875,0.000420875,0.000420875
