epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,701.44,0.71701,0.88628,0.93351,0.54786,0.67542,0.62779,0.52267,0.72963,0.9703,0.97785,0.000742625,0.000742625,0.000742625
43,717.916,0.72338,0.88341,0.93978,0.5276,0.67722,0.5816,0.48891,0.70258,0.95557,0.96119,0.00073025,0.00073025,0.00073025
44,734.474,0.72147,0.88991,0.9324,0.63429,0.56369,0.57554,0.46623,0.73038,0.92258,0.98664,0.000717875,0.000717875,0.000717875
45,751.123,0.72261,0.86631,0.94075,0.62591,0.63708,0.61044,0.51488,0.72828,0.95995,0.98646,0.0007055,0.0007055,0.0007055
46,767.78,0.7153,0.8759,0.93572,0.47637,0.67148,0.58031,0.49351,0.71298,1.01643,0.96899,0.000693125,0.000693125,0.000693125
47,784.318,0.70834,0.8397,0.93732,0.64847,0.55818,0.59216,0.48691,0.74203,0.93063,0.97891,0.00068075,0.00068075,0.00068075
48,801.007,0.71587,0.87439,0.93778,0.5818,0.71222,0.6088,0.50651,0.71701,0.99391,0.96556,0.000668375,0.000668375,0.000668375
49,817.616,0.70125,0.81873,0.93576,0.65196,0.56584,0.61163,0.5051,0.70247,0.98249,0.96804,0.000656,0.000656,0.000656
50,834.322,0.71049,0.83167,0.94049,0.69629,0.59962,0.61628,0.51614,0.7312,0.94844,0.9846,0.000643625,0.000643625,0.000643625
51,850.986,0.69165,0.8238,0.928,0.56322,0.62329,0.6009,0.51078,0.71288,0.97065,0.97507,0.00063125,0.00063125,0.00063125
52,867.671,0.70804,0.80937,0.93237,0.44824,0.75281,0.61959,0.51581,0.7305,1.02412,0.97872,0.000618875,0.000618875,0.000618875
53,884.336,0.70232,0.8152,0.93,0.59438,0.64145,0.60145,0.50891,0.70883,0.96118,0.96047,0.0006065,0.0006065,0.0006065
54,900.985,0.70088,0.81919,0.93004,0.66109,0.60856,0.63976,0.53193,0.71353,0.89374,0.96969,0.000594125,0.000594125,0.000594125
55,917.567,0.69541,0.80348,0.92786,0.65035,0.6138,0.63785,0.53504,0.70426,0.90939,0.96498,0.00058175,0.00058175,0.00058175
56,934.266,0.69596,0.77788,0.92506,0.59615,0.68544,0.63586,0.52536,0.70992,0.88751,0.97471,0.000569375,0.000569375,0.000569375
57,950.881,0.68773,0.7936,0.93119,0.67714,0.60499,0.66273,0.55598,0.73557,0.91896,0.98587,0.000557,0.000557,0.000557
58,967.472,0.69602,0.80727,0.92213,0.67296,0.65337,0.6424,0.53494,0.72219,0.94839,0.96152,0.000544625,0.000544625,0.000544625
59,984.079,0.67969,0.771,0.9173,0.50891,0.70134,0.62932,0.52689,0.71541,0.94033,0.96658,0.00053225,0.00053225,0.00053225
60,1000.77,0.68317,0.78137,0.92552,0.55624,0.75071,0.63734,0.5348,0.70921,0.90921,0.96316,0.000519875,0.000519875,0.000519875
61,1017.47,0.69001,0.75667,0.92566,0.6529,0.59836,0.64269,0.54037,0.73484,0.96986,0.98971,0.0005075,0.0005075,0.0005075
62,1034.11,0.67165,0.75998,0.92082,0.61572,0.68825,0.6783,0.57268,0.70575,0.9046,0.95771,0.000495125,0.000495125,0.000495125
63,1050.66,0.67355,0.73786,0.92122,0.65181,0.66957,0.66598,0.56283,0.71269,0.9104,0.96034,0.00048275,0.00048275,0.00048275
64,1067.45,0.6711,0.74681,0.92198,0.63038,0.67504,0.66506,0.55757,0.7133,0.91974,0.96338,0.000470375,0.000470375,0.000470375
65,1084.14,0.67385,0.72816,0.91929,0.61123,0.70622,0.6558,0.55759,0.68583,0.94349,0.95401,0.000458,0.000458,0.000458
66,1100.79,0.67564,0.73049,0.91304,0.59276,0.6499,0.61968,0.52888,0.6897,0.9635,0.95231,0.000445625,0.000445625,0.000445625
67,1117.36,0.66079,0.71967,0.91334,0.65651,0.58405,0.64507,0.53987,0.68369,0.97701,0.94823,0.00043325,0.00043325,0.00043325
68,1133.94,0.66684,0.73579,0.91599,0.60588,0.69156,0.63706,0.53156,0.71946,0.94347,0.97041,0.000420875,0.000420875,0.000420875
69,1150.48,0.64841,0.696,0.90808,0.63919,0.63606,0.6579,0.55637,0.70077,0.95305,0.96346,0.0004085,0.0004085,0.0004085
70,1167.07,0.65693,0.72525,0.91288,0.71689,0.60905,0.68228,0.5863,0.67822,0.88556,0.94543,0.000396125,0.000396125,0.000396125
71,1183.65,0.67648,0.73575,0.91285,0.57774,0.65605,0.64189,0.54757,0.69314,0.95349,0.95655,0.00038375,0.00038375,0.00038375
72,1200.38,0.65443,0.68605,0.90782,0.74011,0.588,0.65032,0.5456,0.69977,0.92118,0.95795,0.000371375,0.000371375,0.000371375
73,1217.16,0.66471,0.67692,0.9161,0.62375,0.63083,0.65372,0.55394,0.68912,0.95361,0.95056,0.000359,0.000359,0.000359
74,1233.8,0.65227,0.70752,0.90533,0.67824,0.61202,0.66267,0.55955,0.68672,0.90351,0.95283,0.000346625,0.000346625,0.000346625
75,1250.47,0.64774,0.68663,0.90312,0.69455,0.59854,0.66343,0.55567,0.69671,0.91433,0.96016,0.00033425,0.00033425,0.00033425
76,1267.01,0.65885,0.67841,0.91409,0.70728,0.60934,0.64834,0.55429,0.68069,0.93186,0.9495,0.000321875,0.000321875,0.000321875
77,1283.63,0.63556,0.66004,0.89221,0.7143,0.62771,0.66226,0.55946,0.68519,0.94842,0.95661,0.0003095,0.0003095,0.0003095
78,1300.39,0.65041,0.68646,0.90504,0.69324,0.66148,0.6807,0.57425,0.6988,0.88428,0.95364,0.000297125,0.000297125,0.000297125
79,1316.97,0.65515,0.68176,0.90607,0.70964,0.56819,0.65202,0.55314,0.69484,0.93782,0.9561,0.00028475,0.00028475,0.00028475
80,1333.63,0.63896,0.65336,0.90754,0.6691,0.69894,0.7011,0.58762,0.69763,0.93484,0.94941,0.000272375,0.000272375,0.000272375
81,1350.18,0.62138,0.65295,0.89617,0.66818,0.64152,0.65626,0.5563,0.68962,0.95917,0.94747,0.00026,0.00026,0.00026
82,1366.73,0.64263,0.65823,0.90087,0.61555,0.6517,0.63211,0.53566,0.69172,1.00783,0.95544,0.000247625,0.000247625,0.000247625
83,1383.37,0.62295,0.63478,0.89548,0.72131,0.5376,0.63247,0.53511,0.6932,0.96545,0.953,0.00023525,0.00023525,0.00023525
84,1400.02,0.62934,0.61864,0.89848,0.63768,0.64888,0.65394,0.55321,0.69602,0.92029,0.96255,0.000222875,0.000222875,0.000222875
85,1416.58,0.62851,0.63116,0.89621,0.61379,0.66668,0.63356,0.52799,0.70028,0.97111,0.96431,0.0002105,0.0002105,0.0002105
86,1433.23,0.64037,0.64682,0.90085,0.64655,0.62416,0.62939,0.53212,0.71064,0.99341,0.9695,0.000198125,0.000198125,0.000198125
87,1449.87,0.62476,0.59784,0.89315,0.61567,0.63801,0.64153,0.55216,0.69095,1.03495,0.95568,0.00018575,0.00018575,0.00018575
88,1466.47,0.61992,0.61579,0.89478,0.66449,0.61042,0.63943,0.54583,0.69738,1.01631,0.95781,0.000173375,0.000173375,0.000173375
89,1483.04,0.63029,0.60474,0.90117,0.6876,0.61332,0.65126,0.56056,0.68964,0.99614,0.95374,0.000161,0.000161,0.000161
90,1499.63,0.6132,0.58717,0.89367,0.64759,0.6205,0.62774,0.53945,0.67807,0.99669,0.95098,0.000148625,0.000148625,0.000148625
91,1536.67,0.60299,0.58597,0.91459,0.58721,0.64091,0.63181,0.53164,0.70251,0.99483,0.96425,0.00013625,0.00013625,0.00013625
92,1553.07,0.59046,0.57638,0.89307,0.71039,0.58809,0.64253,0.54353,0.70109,0.9829,0.9603,0.000123875,0.000123875,0.000123875
93,1569.5,0.59841,0.57037,0.90787,0.5171,0.76353,0.64643,0.54042,0.69156,0.96308,0.95473,0.0001115,0.0001115,0.0001115
94,1585.82,0.59431,0.54361,0.8995,0.62248,0.66802,0.65723,0.55335,0.69057,0.95813,0.95515,9.9125e-05,9.9125e-05,9.9125e-05
95,1602.35,0.58135,0.53256,0.894,0.67,0.58908,0.65801,0.56382,0.68537,0.96565,0.94798,8.675e-05,8.675e-05,8.675e-05
96,1618.79,0.58201,0.54271,0.89421,0.60438,0.66568,0.65088,0.55674,0.68632,0.9694,0.9516,7.4375e-05,7.4375e-05,7.4375e-05
97,1635.12,0.57391,0.52855,0.89048,0.55456,0.7325,0.64435,0.54894,0.68521,0.98989,0.94872,6.2e-05,6.2e-05,6.2e-05
98,1651.57,0.58549,0.52363,0.89362,0.68205,0.60202,0.65061,0.55694,0.68439,0.97579,0.94773,4.9625e-05,4.9625e-05,4.9625e-05
99,1667.99,0.58056,0.51853,0.89347,0.65652,0.61489,0.65219,0.55814,0.68651,0.95425,0.94777,3.725e-05,3.725e-05,3.725e-05
100,1684.37,0.57561,0.51964,0.89244,0.71543,0.58776,0.66101,0.56691,0.685,0.95409,0.94613,2.4875e-05,2.4875e-05,2.4875e-05
