epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,701.7,0.74734,0.94023,0.93532,0.46101,0.7429,0.63164,0.51818,0.74845,1.01021,0.96818,0.000742625,0.000742625,0.000742625
43,718.184,0.75772,0.92829,0.94846,0.65144,0.52415,0.59287,0.48497,0.79417,1.07301,1.01541,0.00073025,0.00073025,0.00073025
44,734.689,0.75537,0.92901,0.94346,0.50401,0.67433,0.60155,0.48659,0.74558,0.99986,0.9754,0.000717875,0.000717875,0.000717875
45,751.25,0.74549,0.92591,0.93838,0.59162,0.64674,0.63996,0.52735,0.74337,0.93959,0.9652,0.0007055,0.0007055,0.0007055
46,767.748,0.75327,0.91604,0.94555,0.4567,0.7748,0.63888,0.51642,0.75646,1.06456,0.97452,0.000693125,0.000693125,0.000693125
47,784.31,0.74037,0.8742,0.93899,0.50184,0.74171,0.63546,0.51051,0.77399,0.9826,0.98883,0.00068075,0.00068075,0.00068075
48,800.753,0.75528,0.90268,0.94776,0.60763,0.64497,0.63923,0.51891,0.76258,1.02518,0.9798,0.000668375,0.000668375,0.000668375
49,818.747,0.72908,0.85583,0.9392,0.64534,0.63332,0.67868,0.56811,0.74582,0.88721,0.98416,0.000656,0.000656,0.000656
50,835.659,0.75553,0.87977,0.94964,0.62437,0.53154,0.62957,0.51288,0.77311,1.06238,0.99503,0.000643625,0.000643625,0.000643625
51,852.364,0.71294,0.87632,0.9317,0.5672,0.6498,0.6427,0.53557,0.73387,0.98674,0.97387,0.00063125,0.00063125,0.00063125
52,868.927,0.73606,0.86068,0.93522,0.59105,0.66397,0.64448,0.53232,0.79091,0.97736,1.01149,0.000618875,0.000618875,0.000618875
53,885.553,0.73468,0.85819,0.93853,0.47363,0.77621,0.65898,0.54137,0.72673,0.91039,0.96954,0.0006065,0.0006065,0.0006065
54,902.178,0.72926,0.83632,0.93712,0.5186,0.70269,0.63991,0.5336,0.72436,0.90645,0.96247,0.000594125,0.000594125,0.000594125
55,918.742,0.7324,0.83515,0.93623,0.56088,0.7377,0.65276,0.53536,0.73622,0.9281,0.97068,0.00058175,0.00058175,0.00058175
56,935.225,0.72027,0.80719,0.9252,0.61813,0.63202,0.68791,0.56132,0.7296,0.89366,0.96987,0.000569375,0.000569375,0.000569375
57,951.768,0.72149,0.83259,0.93978,0.63029,0.65412,0.65591,0.53688,0.76375,0.89875,0.99944,0.000557,0.000557,0.000557
58,968.26,0.71287,0.82746,0.92636,0.6093,0.72196,0.67202,0.55659,0.73481,0.91745,0.97317,0.000544625,0.000544625,0.000544625
59,984.804,0.70172,0.81189,0.91981,0.66744,0.58336,0.66841,0.56294,0.72711,0.93553,0.97231,0.00053225,0.00053225,0.00053225
60,1001.3,0.71416,0.80752,0.93116,0.59225,0.66431,0.6622,0.54877,0.73733,0.9157,0.96902,0.000519875,0.000519875,0.000519875
61,1017.78,0.725,0.82293,0.93242,0.52393,0.70598,0.64891,0.53441,0.73719,0.96226,0.98093,0.0005075,0.0005075,0.0005075
62,1034.32,0.71192,0.79692,0.93286,0.59209,0.70495,0.66299,0.55055,0.743,0.90926,0.97955,0.000495125,0.000495125,0.000495125
63,1050.73,0.72589,0.77531,0.93328,0.65149,0.62101,0.61737,0.517,0.71704,0.99124,0.9558,0.00048275,0.00048275,0.00048275
64,1067.17,0.7117,0.80829,0.9312,0.55709,0.65908,0.6487,0.53944,0.75586,0.94015,0.99122,0.000470375,0.000470375,0.000470375
65,1083.58,0.70472,0.76049,0.92197,0.64779,0.68892,0.65854,0.54888,0.71918,0.92709,0.96829,0.000458,0.000458,0.000458
66,1100.1,0.69999,0.77175,0.91343,0.58873,0.66511,0.63253,0.53191,0.72387,0.98286,0.95693,0.000445625,0.000445625,0.000445625
67,1116.57,0.68797,0.74453,0.91549,0.58935,0.73129,0.65255,0.53991,0.72457,0.93667,0.96846,0.00043325,0.00043325,0.00043325
68,1133.22,0.69029,0.7563,0.91709,0.59655,0.65622,0.62654,0.51464,0.73958,0.96999,0.9619,0.000420875,0.000420875,0.000420875
69,1149.92,0.68675,0.74108,0.91481,0.54446,0.71772,0.6555,0.55103,0.73758,0.91624,0.96381,0.0004085,0.0004085,0.0004085
70,1166.56,0.68459,0.75907,0.91247,0.57181,0.64192,0.63007,0.53727,0.71,0.94926,0.95199,0.000396125,0.000396125,0.000396125
71,1183.04,0.70682,0.7615,0.91848,0.65874,0.64728,0.64979,0.54509,0.7005,0.89634,0.95261,0.00038375,0.00038375,0.00038375
