epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,726.531,0.72196,0.85429,0.94954,0.58782,0.72122,0.67507,0.57512,0.6947,0.84312,0.98089,0.000742625,0.000742625,0.000742625
43,743.668,0.71766,0.84091,0.95165,0.54441,0.69493,0.65125,0.54902,0.70107,0.88122,0.97861,0.00073025,0.00073025,0.00073025
44,760.793,0.73261,0.84906,0.95499,0.56138,0.63107,0.64634,0.54622,0.69949,0.85004,0.97811,0.000717875,0.000717875,0.000717875
45,777.893,0.72649,0.84379,0.95982,0.6001,0.66347,0.65457,0.5535,0.69544,0.84064,0.97954,0.0007055,0.0007055,0.0007055
46,795.029,0.73143,0.83695,0.9601,0.60878,0.65245,0.67277,0.56249,0.70222,0.85496,0.9804,0.000693125,0.000693125,0.000693125
47,811.908,0.7085,0.79635,0.95383,0.60686,0.68856,0.68906,0.57511,0.72235,0.83127,0.99444,0.00068075,0.00068075,0.00068075
48,828.279,0.71566,0.83361,0.95464,0.57686,0.67881,0.64665,0.54525,0.69858,0.88899,0.97824,0.000668375,0.000668375,0.000668375
49,845.577,0.6992,0.79658,0.9507,0.56275,0.6915,0.66049,0.55608,0.70289,0.83089,0.9927,0.000656,0.000656,0.000656
50,861.943,0.72645,0.79903,0.96104,0.63913,0.62121,0.65518,0.55591,0.69367,0.89591,0.98216,0.000643625,0.000643625,0.000643625
51,878.231,0.69493,0.79796,0.94819,0.58956,0.74345,0.6869,0.5884,0.69107,0.82249,0.97753,0.00063125,0.00063125,0.00063125
52,894.533,0.70941,0.77633,0.95024,0.58429,0.71576,0.66412,0.56172,0.6934,0.83861,0.98405,0.000618875,0.000618875,0.000618875
53,910.913,0.69663,0.78115,0.94727,0.61436,0.66191,0.64668,0.55378,0.679,0.81734,0.96711,0.0006065,0.0006065,0.0006065
54,927.261,0.69978,0.7624,0.94404,0.56258,0.73403,0.67253,0.56751,0.69166,0.8055,0.98111,0.000594125,0.000594125,0.000594125
55,943.536,0.70854,0.7567,0.95701,0.54031,0.65645,0.62269,0.53341,0.69806,0.89196,0.98185,0.00058175,0.00058175,0.00058175
56,959.899,0.69582,0.76078,0.93773,0.62176,0.69672,0.67572,0.56909,0.7028,0.90452,0.98564,0.000569375,0.000569375,0.000569375
57,976.195,0.69831,0.77011,0.95037,0.57286,0.6532,0.67791,0.57144,0.69954,0.91312,0.98889,0.000557,0.000557,0.000557
58,992.555,0.68746,0.76598,0.93693,0.60029,0.66427,0.64175,0.54425,0.68955,0.85857,0.97429,0.000544625,0.000544625,0.000544625
59,1008.91,0.68537,0.7457,0.9355,0.54905,0.66712,0.63774,0.54641,0.69815,0.87613,0.97985,0.00053225,0.00053225,0.00053225
60,1025.3,0.69226,0.75963,0.94679,0.57337,0.64744,0.64024,0.53764,0.6891,0.86024,0.97543,0.000519875,0.000519875,0.000519875
61,1041.59,0.69837,0.72969,0.94503,0.70549,0.61368,0.66168,0.56065,0.70464,0.84205,0.98593,0.0005075,0.0005075,0.0005075
62,1058.14,0.69144,0.73533,0.94542,0.68002,0.68082,0.68491,0.57949,0.71186,0.83006,0.98943,0.000495125,0.000495125,0.000495125
63,1074.49,0.70152,0.70835,0.95184,0.6238,0.69027,0.69657,0.59167,0.71052,0.8047,0.98454,0.00048275,0.00048275,0.00048275
64,1090.8,0.69531,0.74919,0.94735,0.65374,0.67047,0.69571,0.59573,0.68905,0.81217,0.97641,0.000470375,0.000470375,0.000470375
65,1107.18,0.69332,0.70497,0.94254,0.53616,0.75989,0.67757,0.57707,0.67618,0.81237,0.97345,0.000458,0.000458,0.000458
66,1123.52,0.68633,0.7067,0.93013,0.59893,0.67799,0.66956,0.56878,0.69105,0.78886,0.98488,0.000445625,0.000445625,0.000445625
67,1139.88,0.66583,0.67761,0.92983,0.59016,0.73891,0.66134,0.55405,0.69785,0.89089,0.97732,0.00043325,0.00043325,0.00043325
68,1156.23,0.66569,0.71875,0.93132,0.59337,0.6767,0.67365,0.56662,0.69708,0.85277,0.97208,0.000420875,0.000420875,0.000420875
69,1172.52,0.65273,0.67547,0.9286,0.62879,0.69145,0.70117,0.58629,0.71049,0.82711,0.98936,0.0004085,0.0004085,0.0004085
70,1189.13,0.66597,0.69626,0.93044,0.57301,0.66031,0.6337,0.5368,0.71185,0.88612,0.99424,0.000396125,0.000396125,0.000396125
71,1206.22,0.68071,0.70325,0.93428,0.65492,0.65561,0.67682,0.57821,0.69066,0.84707,0.97998,0.00038375,0.00038375,0.00038375
72,1223.76,0.67142,0.67478,0.93263,0.62516,0.66447,0.67278,0.56863,0.68111,0.82198,0.96983,0.000371375,0.000371375,0.000371375
73,1240.94,0.6758,0.65299,0.93716,0.5965,0.72715,0.67088,0.56392,0.69285,0.8391,0.98085,0.000359,0.000359,0.000359
74,1258.08,0.66207,0.67739,0.92561,0.6069,0.66885,0.66421,0.56091,0.68744,0.83379,0.97466,0.000346625,0.000346625,0.000346625
75,1275.48,0.65961,0.65825,0.92226,0.53481,0.69632,0.64047,0.54636,0.68992,0.88802,0.98163,0.00033425,0.00033425,0.00033425
76,1292.99,0.66837,0.65018,0.93348,0.61241,0.73499,0.67642,0.57284,0.70838,0.82239,0.98656,0.000321875,0.000321875,0.000321875
77,1309.87,0.64587,0.64028,0.9128,0.61841,0.72258,0.68908,0.59074,0.70134,0.842,0.99436,0.0003095,0.0003095,0.0003095
78,1326.87,0.65706,0.65853,0.92569,0.61743,0.69308,0.69597,0.58355,0.69035,0.8294,0.97141,0.000297125,0.000297125,0.000297125
79,1344.09,0.66369,0.65055,0.92137,0.63868,0.61866,0.64658,0.54791,0.7118,0.87623,0.99735,0.00028475,0.00028475,0.00028475
80,1361.25,0.65077,0.62109,0.92528,0.58541,0.70375,0.65708,0.56046,0.68653,0.86267,0.9727,0.000272375,0.000272375,0.000272375
81,1378.78,0.6431,0.62824,0.92273,0.58842,0.75122,0.69072,0.58656,0.69435,0.80487,0.98099,0.00026,0.00026,0.00026
82,1396.01,0.65138,0.64009,0.92212,0.63578,0.67685,0.6875,0.58583,0.68746,0.83122,0.9739,0.000247625,0.000247625,0.000247625
83,1413.24,0.63867,0.60376,0.91701,0.61607,0.72091,0.69349,0.5951,0.69247,0.83396,0.97998,0.00023525,0.00023525,0.00023525
84,1430.39,0.64365,0.5936,0.91964,0.62908,0.71278,0.69787,0.60093,0.69174,0.81557,0.97847,0.000222875,0.000222875,0.000222875
85,1447.52,0.63778,0.61588,0.91536,0.5607,0.77825,0.6831,0.58243,0.70398,0.84785,0.98262,0.0002105,0.0002105,0.0002105
86,1464.65,0.65007,0.6199,0.91998,0.60065,0.69044,0.67142,0.58061,0.69416,0.83872,0.98997,0.000198125,0.000198125,0.000198125
87,1481.81,0.64528,0.59025,0.91526,0.58598,0.66305,0.64194,0.54951,0.68234,0.87503,0.97486,0.00018575,0.00018575,0.00018575
88,1498.99,0.64177,0.59743,0.91739,0.57135,0.68773,0.65849,0.56986,0.68862,0.88442,0.9815,0.000173375,0.000173375,0.000173375
89,1516.24,0.6378,0.58333,0.92232,0.63426,0.73519,0.69318,0.59177,0.68622,0.84917,0.97788,0.000161,0.000161,0.000161
90,1533.44,0.62662,0.57127,0.9149,0.61088,0.73518,0.68718,0.58434,0.68278,0.83824,0.97706,0.000148625,0.000148625,0.000148625
91,1571.39,0.60157,0.55729,0.93687,0.65637,0.6785,0.66459,0.5669,0.68839,0.84794,0.98092,0.00013625,0.00013625,0.00013625
92,1588.35,0.60676,0.55686,0.92547,0.6822,0.68271,0.68538,0.5785,0.69038,0.82553,0.97995,0.000123875,0.000123875,0.000123875
93,1605.26,0.60731,0.53831,0.93943,0.65323,0.70173,0.69551,0.60084,0.68648,0.81351,0.9731,0.0001115,0.0001115,0.0001115
94,1622.44,0.60258,0.52442,0.92822,0.69245,0.66015,0.68237,0.58615,0.6915,0.84455,0.97741,9.9125e-05,9.9125e-05,9.9125e-05
95,1639.45,0.59685,0.51053,0.92467,0.67391,0.70407,0.71282,0.61433,0.68391,0.81937,0.97612,8.675e-05,8.675e-05,8.675e-05
96,1656.43,0.59447,0.5215,0.91724,0.61034,0.69996,0.69412,0.59943,0.68661,0.83723,0.98008,7.4375e-05,7.4375e-05,7.4375e-05
97,1673.36,0.58686,0.50656,0.92282,0.61475,0.71568,0.70304,0.60454,0.68514,0.82398,0.97633,6.2e-05,6.2e-05,6.2e-05
98,1690.24,0.59514,0.50901,0.92175,0.6271,0.74902,0.71326,0.61546,0.68137,0.83025,0.97327,4.9625e-05,4.9625e-05,4.9625e-05
99,1707.32,0.59791,0.51451,0.9222,0.57242,0.75949,0.70261,0.60518,0.68686,0.84667,0.97638,3.725e-05,3.725e-05,3.725e-05
100,1724.25,0.59194,0.49114,0.92474,0.5951,0.75122,0.70744,0.60879,0.68144,0.84383,0.97254,2.4875e-05,2.4875e-05,2.4875e-05
