epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,87.4563,1.73506,1.17575,0.92163,0.88757,0.55993,0.61766,0.44303,1.67118,1.15486,0.93492,0.000742625,0.000742625,0.000742625
43,89.4314,1.78545,1.20447,0.9175,0.88009,0.55993,0.64047,0.48206,1.62885,1.11286,0.93676,0.00073025,0.00073025,0.00073025
44,91.48,1.73885,1.15977,0.9229,0.839,0.56629,0.66109,0.48846,1.70694,1.06274,0.94764,0.000717875,0.000717875,0.000717875
45,93.4997,1.67831,1.13064,0.91424,0.60587,0.54242,0.673,0.49878,1.7018,1.05205,0.94507,0.0007055,0.0007055,0.0007055
46,95.604,1.65402,1.11883,0.90478,0.58975,0.55005,0.67864,0.51648,1.59458,0.99433,0.93119,0.000693125,0.000693125,0.000693125
47,97.5718,1.67193,1.24944,0.89883,0.60066,0.54108,0.63953,0.47727,1.59716,1.01837,0.92609,0.00068075,0.00068075,0.00068075
48,99.5957,1.71933,1.1748,0.89234,0.53307,0.75984,0.66138,0.45695,1.61399,1.09866,0.92167,0.000668375,0.000668375,0.000668375
49,101.611,1.7101,1.16086,0.89346,0.64731,0.5436,0.6603,0.4822,1.60885,1.11419,0.92505,0.000656,0.000656,0.000656
50,103.623,1.64841,1.15382,0.90511,0.66913,0.55324,0.66167,0.45608,1.57917,1.02116,0.92574,0.000643625,0.000643625,0.000643625
51,105.581,1.6602,1.11213,0.92248,0.68467,0.56133,0.66382,0.46794,1.57148,0.99566,0.92589,0.00063125,0.00063125,0.00063125
52,107.627,1.70402,1.10094,0.9121,0.65601,0.57521,0.66798,0.47402,1.53384,0.99495,0.915,0.000618875,0.000618875,0.000618875
53,109.565,1.59783,1.11767,0.89832,0.62517,0.56653,0.65302,0.46191,1.57154,1.04841,0.91727,0.0006065,0.0006065,0.0006065
54,111.626,1.56253,1.01023,0.89412,0.55822,0.56174,0.63542,0.41475,1.64555,1.09043,0.92165,0.000594125,0.000594125,0.000594125
55,113.57,1.57375,1.11591,0.90399,0.6481,0.53648,0.62568,0.41099,1.65447,1.11649,0.92357,0.00058175,0.00058175,0.00058175
56,115.619,1.58833,1.03952,0.898,0.95205,0.51895,0.6081,0.38043,1.57732,1.04015,0.91495,0.000569375,0.000569375,0.000569375
57,117.592,1.56639,1.11419,0.90232,0.93434,0.52417,0.59998,0.37678,1.55505,1.00407,0.916,0.000557,0.000557,0.000557
58,119.638,1.59081,1.14951,0.89972,0.84021,0.51945,0.59817,0.38318,1.54775,1.07599,0.90594,0.000544625,0.000544625,0.000544625
59,121.639,1.54667,1.07033,0.87915,0.83451,0.54348,0.6041,0.38117,1.51403,1.08601,0.90052,0.00053225,0.00053225,0.00053225
60,123.659,1.50676,1.03806,0.88765,0.85883,0.54281,0.61141,0.38772,1.56187,1.00904,0.9,0.000519875,0.000519875,0.000519875
61,125.658,1.6795,1.12487,0.90397,0.892,0.54144,0.61542,0.38606,1.50753,0.99953,0.8973,0.0005075,0.0005075,0.0005075
62,127.653,1.56169,1.05117,0.89034,0.90941,0.53946,0.62174,0.39597,1.57376,1.03645,0.90416,0.000495125,0.000495125,0.000495125
63,129.581,1.50694,0.98638,0.88821,0.66623,0.54231,0.62596,0.40323,1.54999,1.01979,0.90507,0.00048275,0.00048275,0.00048275
64,131.636,1.59524,0.9838,0.90309,0.67893,0.54966,0.65212,0.41843,1.48213,0.98538,0.89497,0.000470375,0.000470375,0.000470375
65,133.692,1.49353,0.92821,0.89621,0.68526,0.54896,0.65234,0.41004,1.51027,0.98667,0.91314,0.000458,0.000458,0.000458
66,135.67,1.43873,1.02077,0.88365,0.67161,0.54089,0.64137,0.42943,1.57105,1.0173,0.92664,0.000445625,0.000445625,0.000445625
67,137.683,1.56464,1.05608,0.87814,0.67273,0.53476,0.63376,0.4295,1.54902,1.00396,0.92785,0.00043325,0.00043325,0.00043325
68,139.694,1.53686,0.98962,0.90294,0.60803,0.55389,0.64819,0.4346,1.41899,0.93775,0.88938,0.000420875,0.000420875,0.000420875
69,141.691,1.56263,0.99071,0.88806,0.59178,0.5558,0.64619,0.43485,1.38508,0.94406,0.88102,0.0004085,0.0004085,0.0004085
70,143.721,1.56246,1.02856,0.88707,0.62452,0.54666,0.63818,0.48482,1.46993,0.96446,0.89712,0.000396125,0.000396125,0.000396125
71,145.68,1.55845,0.99819,0.88122,0.6441,0.54348,0.63902,0.48744,1.47746,0.94382,0.90686,0.00038375,0.00038375,0.00038375
72,147.687,1.49685,0.99878,0.89347,0.65455,0.55422,0.63299,0.47031,1.4609,0.92274,0.92212,0.000371375,0.000371375,0.000371375
73,149.638,1.57774,1.0863,0.90315,0.64524,0.56271,0.62735,0.46848,1.46823,0.94581,0.92022,0.000359,0.000359,0.000359
74,151.655,1.53194,1.06782,0.90046,0.61059,0.56809,0.61841,0.45677,1.52283,1.01001,0.92225,0.000346625,0.000346625,0.000346625
75,153.657,1.52586,1.03259,0.88514,0.62031,0.55386,0.61926,0.46245,1.54966,1.02997,0.92102,0.00033425,0.00033425,0.00033425
76,155.679,1.48962,0.96312,0.87495,0.64133,0.54461,0.62921,0.47663,1.47971,0.9757,0.91179,0.000321875,0.000321875,0.000321875
77,157.652,1.58504,1.01983,0.89549,0.65694,0.53938,0.63112,0.4807,1.45689,0.96256,0.90752,0.0003095,0.0003095,0.0003095
78,159.775,1.4513,1.00627,0.88014,0.66268,0.53225,0.64041,0.48539,1.47354,0.97891,0.91234,0.000297125,0.000297125,0.000297125
79,161.845,1.45951,0.97797,0.87871,0.65363,0.52934,0.63837,0.48745,1.52283,0.98128,0.91936,0.00028475,0.00028475,0.00028475
80,163.916,1.45804,0.98116,0.88722,0.65556,0.53049,0.6378,0.45125,1.55519,1.00237,0.91982,0.000272375,0.000272375,0.000272375
81,165.982,1.44656,0.93486,0.86886,0.67513,0.52226,0.6392,0.44946,1.5005,0.97061,0.90996,0.00026,0.00026,0.00026
82,168.02,1.47559,0.95156,0.87565,0.66368,0.53886,0.64429,0.43619,1.44609,0.95363,0.89805,0.000247625,0.000247625,0.000247625
83,169.982,1.44928,0.90142,0.8777,0.66487,0.53249,0.64985,0.442,1.4266,0.95346,0.89167,0.00023525,0.00023525,0.00023525
84,171.954,1.41318,0.90717,0.87241,0.65559,0.54052,0.64244,0.46771,1.44915,0.97293,0.89498,0.000222875,0.000222875,0.000222875
85,173.942,1.44705,0.93593,0.8835,0.66647,0.53938,0.63436,0.46405,1.45486,0.98,0.89878,0.0002105,0.0002105,0.0002105
86,175.934,1.47484,0.92622,0.88294,0.68057,0.53596,0.63258,0.42903,1.4711,0.95907,0.90851,0.000198125,0.000198125,0.000198125
87,177.891,1.46384,0.94084,0.87039,0.67741,0.53783,0.63437,0.43378,1.48618,0.96167,0.91019,0.00018575,0.00018575,0.00018575
88,179.92,1.44908,0.90478,0.87037,0.67115,0.53253,0.62995,0.42704,1.49611,0.97939,0.91468,0.000173375,0.000173375,0.000173375
89,181.871,1.40806,0.86216,0.88321,0.67204,0.53403,0.63467,0.43637,1.46507,0.96794,0.91221,0.000161,0.000161,0.000161
90,183.861,1.42561,0.87376,0.8686,0.66419,0.53253,0.64671,0.44431,1.41218,0.97303,0.90118,0.000148625,0.000148625,0.000148625
91,204.741,1.50313,1.02651,0.8922,0.65924,0.5463,0.65076,0.4114,1.41435,0.96254,0.9016,0.00013625,0.00013625,0.00013625
92,206.985,1.42202,0.92424,0.88994,0.67858,0.54256,0.64656,0.41053,1.42183,0.96198,0.89148,0.000123875,0.000123875,0.000123875
93,208.939,1.46386,1.03829,0.88136,0.67948,0.54157,0.64586,0.41823,1.41043,0.96944,0.88905,0.0001115,0.0001115,0.0001115
94,210.959,1.39569,0.9873,0.87696,0.66593,0.53938,0.63928,0.44733,1.4006,0.97205,0.88604,9.9125e-05,9.9125e-05,9.9125e-05
95,212.909,1.39856,0.91503,0.90314,0.6654,0.53691,0.63724,0.44718,1.4017,0.96868,0.88811,8.675e-05,8.675e-05,8.675e-05
96,214.905,1.35122,0.88692,0.88902,0.65317,0.5374,0.64315,0.45384,1.4135,0.95315,0.89081,7.4375e-05,7.4375e-05,7.4375e-05
97,216.847,1.39476,0.91104,0.89746,0.65322,0.53568,0.64068,0.44988,1.40823,0.951,0.8896,6.2e-05,6.2e-05,6.2e-05
98,218.844,1.36599,0.90449,0.89276,0.64658,0.54281,0.65661,0.45883,1.40318,0.93863,0.88541,4.9625e-05,4.9625e-05,4.9625e-05
99,220.784,1.35466,0.929,0.86699,0.6445,0.54281,0.65729,0.45966,1.40551,0.94267,0.88618,3.725e-05,3.725e-05,3.725e-05
100,222.804,1.4183,0.92344,0.8673,0.64042,0.54281,0.65679,0.4345,1.41268,0.93654,0.88617,2.4875e-05,2.4875e-05,2.4875e-05
