epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,704.875,0.68651,0.84101,0.91852,0.6252,0.5545,0.6052,0.50761,0.7052,0.93626,0.9581,0.000742625,0.000742625,0.000742625
43,721.056,0.69278,0.81632,0.92483,0.59802,0.66539,0.6541,0.55172,0.719,0.88943,0.96894,0.00073025,0.00073025,0.00073025
44,737.215,0.70487,0.83323,0.92643,0.51968,0.67757,0.61202,0.51546,0.6931,0.91798,0.95556,0.000717875,0.000717875,0.000717875
45,753.522,0.69279,0.81541,0.92838,0.61706,0.5471,0.59919,0.50714,0.6898,0.91353,0.95677,0.0007055,0.0007055,0.0007055
46,769.734,0.68951,0.81533,0.92416,0.47956,0.59047,0.56445,0.47243,0.72418,0.98709,0.97239,0.000693125,0.000693125,0.000693125
47,785.996,0.68951,0.78225,0.92809,0.58335,0.73142,0.6638,0.55016,0.71924,0.86901,0.9686,0.00068075,0.00068075,0.00068075
48,802.084,0.68356,0.81319,0.92696,0.54135,0.66439,0.62732,0.52954,0.72412,0.9065,0.97552,0.000668375,0.000668375,0.000668375
49,818.227,0.67163,0.75349,0.92293,0.5313,0.65533,0.64424,0.55528,0.69811,0.89638,0.96807,0.000656,0.000656,0.000656
50,834.382,0.69429,0.77031,0.93433,0.63927,0.64834,0.65568,0.56149,0.68865,0.84197,0.96237,0.000643625,0.000643625,0.000643625
51,850.547,0.66326,0.76864,0.91581,0.57766,0.66395,0.64042,0.5481,0.69398,0.84604,0.96144,0.00063125,0.00063125,0.00063125
52,866.757,0.68069,0.75333,0.92304,0.45987,0.62892,0.56073,0.4847,0.68733,0.93089,0.95875,0.000618875,0.000618875,0.000618875
53,882.924,0.67627,0.76212,0.92617,0.62069,0.66305,0.63003,0.52997,0.70329,0.85809,0.97032,0.0006065,0.0006065,0.0006065
54,899.183,0.67648,0.75082,0.92213,0.57429,0.67208,0.63802,0.53985,0.69337,0.88019,0.9553,0.000594125,0.000594125,0.000594125
55,915.304,0.67008,0.74678,0.91743,0.60586,0.63517,0.61402,0.52015,0.68143,0.85755,0.9569,0.00058175,0.00058175,0.00058175
56,931.542,0.67067,0.71259,0.91218,0.54561,0.68171,0.60277,0.50906,0.70572,0.86103,0.96982,0.000569375,0.000569375,0.000569375
57,947.693,0.66436,0.72955,0.91819,0.57,0.67361,0.63979,0.53878,0.71761,0.87162,0.97892,0.000557,0.000557,0.000557
58,963.921,0.66932,0.74219,0.91058,0.65493,0.56105,0.62869,0.537,0.71705,0.89937,0.96593,0.000544625,0.000544625,0.000544625
59,980.052,0.65682,0.71491,0.90795,0.56626,0.62847,0.61798,0.52319,0.70024,0.92961,0.95791,0.00053225,0.00053225,0.00053225
60,996.261,0.65961,0.72607,0.91416,0.49893,0.6947,0.60187,0.50858,0.7133,0.91487,0.97458,0.000519875,0.000519875,0.000519875
61,1012.45,0.66431,0.7064,0.91476,0.6248,0.52488,0.62044,0.52866,0.70555,0.93867,0.96998,0.0005075,0.0005075,0.0005075
62,1028.66,0.64997,0.68209,0.9115,0.68862,0.5496,0.63448,0.52073,0.70785,0.91578,0.96169,0.000495125,0.000495125,0.000495125
63,1044.78,0.66086,0.67751,0.91298,0.68065,0.63298,0.64733,0.54224,0.7177,0.90993,0.969,0.00048275,0.00048275,0.00048275
64,1061.01,0.65137,0.70509,0.91295,0.52848,0.69959,0.61979,0.52015,0.72867,0.90718,0.98418,0.000470375,0.000470375,0.000470375
65,1077.08,0.65149,0.6679,0.90866,0.66649,0.56385,0.63805,0.53602,0.70286,0.89712,0.96121,0.000458,0.000458,0.000458
66,1093.2,0.65109,0.67036,0.90106,0.74913,0.50404,0.60467,0.50759,0.69925,0.9201,0.96399,0.000445625,0.000445625,0.000445625
67,1109.38,0.64068,0.6446,0.90505,0.69174,0.57911,0.63363,0.54068,0.69817,0.95973,0.96077,0.00043325,0.00043325,0.00043325
68,1125.48,0.64696,0.67994,0.9056,0.69649,0.55636,0.63509,0.53382,0.70961,0.89904,0.96379,0.000420875,0.000420875,0.000420875
69,1141.71,0.63153,0.66071,0.90092,0.60261,0.64314,0.62245,0.52811,0.68195,0.88712,0.94632,0.0004085,0.0004085,0.0004085
70,1157.85,0.64359,0.65984,0.90356,0.60038,0.65712,0.62954,0.52769,0.6859,0.91139,0.95235,0.000396125,0.000396125,0.000396125
71,1173.96,0.64899,0.66087,0.90374,0.73187,0.53174,0.59998,0.50094,0.68458,0.94953,0.95693,0.00038375,0.00038375,0.00038375
72,1190.17,0.64559,0.63505,0.90385,0.51515,0.71585,0.64992,0.54601,0.68932,0.93368,0.95391,0.000371375,0.000371375,0.000371375
73,1206.28,0.64194,0.61575,0.90713,0.61636,0.64697,0.67392,0.57558,0.69634,0.90341,0.96213,0.000359,0.000359,0.000359
74,1222.49,0.63732,0.63758,0.90039,0.57201,0.6634,0.63028,0.52955,0.69957,0.92212,0.96142,0.000346625,0.000346625,0.000346625
75,1238.72,0.62604,0.61295,0.89526,0.53724,0.6691,0.62185,0.5263,0.70553,0.94446,0.96644,0.00033425,0.00033425,0.00033425
76,1254.92,0.63853,0.62119,0.90462,0.63394,0.65206,0.63908,0.53808,0.68887,0.90216,0.95212,0.000321875,0.000321875,0.000321875
77,1271.11,0.61503,0.60392,0.88597,0.54985,0.6972,0.6384,0.54123,0.70496,0.90158,0.97154,0.0003095,0.0003095,0.0003095
78,1287.38,0.63289,0.6035,0.90457,0.60515,0.73169,0.67919,0.57212,0.68656,0.8647,0.95128,0.000297125,0.000297125,0.000297125
79,1303.61,0.61998,0.60035,0.89371,0.61824,0.61954,0.64072,0.54014,0.69819,0.96247,0.95854,0.00028475,0.00028475,0.00028475
80,1319.74,0.61876,0.582,0.90024,0.65734,0.62044,0.6325,0.53543,0.701,0.92703,0.96185,0.000272375,0.000272375,0.000272375
81,1335.9,0.60852,0.58448,0.89338,0.73548,0.59023,0.63984,0.53997,0.70271,0.9346,0.95646,0.00026,0.00026,0.00026
82,1352.1,0.61895,0.60481,0.89345,0.55644,0.6721,0.63048,0.52605,0.69495,0.93209,0.95565,0.000247625,0.000247625,0.000247625
83,1368.26,0.60224,0.56615,0.89005,0.62776,0.65122,0.65019,0.5453,0.68869,0.8955,0.95482,0.00023525,0.00023525,0.00023525
84,1385.64,0.60788,0.54744,0.89348,0.67941,0.68273,0.65278,0.55011,0.70784,0.87669,0.96635,0.000222875,0.000222875,0.000222875
85,1402.76,0.60726,0.55465,0.88937,0.59101,0.599,0.60546,0.50692,0.70515,0.96716,0.95845,0.0002105,0.0002105,0.0002105
86,1419.92,0.60879,0.57185,0.8899,0.6724,0.63112,0.64512,0.55124,0.70009,0.9325,0.95622,0.000198125,0.000198125,0.000198125
87,1437.16,0.60964,0.54546,0.88779,0.67672,0.6314,0.65059,0.56,0.68465,0.92185,0.95148,0.00018575,0.00018575,0.00018575
88,1454.24,0.60279,0.54162,0.88859,0.56256,0.64674,0.62717,0.5353,0.68587,0.95332,0.95249,0.000173375,0.000173375,0.000173375
89,1471.43,0.60696,0.53682,0.89344,0.61499,0.64152,0.63125,0.54321,0.69167,0.93106,0.95389,0.000161,0.000161,0.000161
90,1488.59,0.58845,0.52201,0.88644,0.57735,0.65475,0.62225,0.53224,0.69973,0.92265,0.96702,0.000148625,0.000148625,0.000148625
91,1526.31,0.57897,0.53402,0.90363,0.54582,0.63415,0.60543,0.50602,0.71078,0.96786,0.97353,0.00013625,0.00013625,0.00013625
92,1543.23,0.5794,0.5141,0.88734,0.64631,0.62745,0.64575,0.55097,0.69738,0.94114,0.96326,0.000123875,0.000123875,0.000123875
93,1560.1,0.57015,0.50261,0.89839,0.58551,0.62685,0.62086,0.53321,0.68233,0.93769,0.94992,0.0001115,0.0001115,0.0001115
94,1577.01,0.57374,0.48827,0.89122,0.71753,0.59286,0.62718,0.53305,0.69508,0.95038,0.95832,9.9125e-05,9.9125e-05,9.9125e-05
95,1594.02,0.55909,0.47508,0.88477,0.7093,0.57634,0.63535,0.53605,0.69184,0.93695,0.95529,8.675e-05,8.675e-05,8.675e-05
96,1611,0.55531,0.47472,0.88312,0.67232,0.58936,0.62923,0.53514,0.6942,0.93857,0.95945,7.4375e-05,7.4375e-05,7.4375e-05
97,1627.87,0.55869,0.47322,0.88751,0.67151,0.61033,0.63463,0.53841,0.6893,0.93536,0.95555,6.2e-05,6.2e-05,6.2e-05
98,1644.83,0.55558,0.46262,0.88611,0.72317,0.57974,0.62666,0.53248,0.69381,0.95666,0.95593,4.9625e-05,4.9625e-05,4.9625e-05
99,1661.7,0.55815,0.45546,0.88378,0.71262,0.57826,0.62162,0.52561,0.69344,0.95283,0.95454,3.725e-05,3.725e-05,3.725e-05
100,1678.82,0.54775,0.45461,0.88197,0.66663,0.604,0.61767,0.52411,0.68799,0.9426,0.95019,2.4875e-05,2.4875e-05,2.4875e-05
