epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,87.9688,1.82466,1.22809,0.92657,0.65682,0.50922,0.57604,0.39173,1.83765,1.14942,0.92521,0.00073025,0.00073025,0.00073025
44,89.9658,1.78904,1.18446,0.9284,0.61802,0.53006,0.62505,0.42644,1.62338,1.05771,0.89021,0.000717875,0.000717875,0.000717875
45,91.9218,1.73802,1.18485,0.92052,0.62986,0.51199,0.62006,0.4065,1.59076,1.09027,0.88541,0.0007055,0.0007055,0.0007055
46,93.933,1.75108,1.19898,0.91971,0.60689,0.5155,0.62089,0.40562,1.63132,1.07097,0.89868,0.000693125,0.000693125,0.000693125
47,95.9886,1.71786,1.30229,0.90427,0.63558,0.49829,0.63253,0.4151,1.64629,1.0677,0.90455,0.00068075,0.00068075,0.00068075
48,98.0729,1.82866,1.20483,0.91549,0.61447,0.48884,0.64118,0.442,1.73158,1.1056,0.91499,0.000668375,0.000668375,0.000668375
49,100.069,1.83814,1.21883,0.90971,0.63595,0.48882,0.63738,0.43672,1.65076,1.10152,0.90891,0.000656,0.000656,0.000656
50,102.066,1.87307,1.2689,0.93668,0.61955,0.53503,0.64132,0.43284,1.64432,1.05685,0.9066,0.000643625,0.000643625,0.000643625
51,104.035,1.73535,1.16981,0.93759,0.62287,0.53652,0.65262,0.44256,1.61115,1.03343,0.89377,0.00063125,0.00063125,0.00063125
52,106.071,1.80971,1.17696,0.93863,0.62003,0.54359,0.63393,0.43448,1.60101,1.05333,0.89198,0.000618875,0.000618875,0.000618875
53,108.077,1.73945,1.22058,0.92251,0.61058,0.53678,0.62365,0.43837,1.55881,1.05644,0.89069,0.0006065,0.0006065,0.0006065
54,110.085,1.60821,1.08914,0.89873,0.63313,0.54146,0.61588,0.42797,1.52331,1.08118,0.88125,0.000594125,0.000594125,0.000594125
55,111.988,1.68625,1.17401,0.92099,0.63276,0.55308,0.61742,0.42798,1.51033,1.11648,0.87892,0.00058175,0.00058175,0.00058175
56,113.982,1.68002,1.10414,0.90934,0.62086,0.58582,0.61997,0.43876,1.55408,1.12732,0.88681,0.000569375,0.000569375,0.000569375
57,115.904,1.63326,1.16365,0.91272,0.63756,0.59075,0.62013,0.43948,1.59291,1.1579,0.89337,0.000557,0.000557,0.000557
58,117.908,1.64546,1.17579,0.90887,0.57711,0.55103,0.61576,0.4193,1.68157,1.12481,0.89968,0.000544625,0.000544625,0.000544625
59,119.845,1.68196,1.08867,0.89965,0.5986,0.50471,0.61993,0.39895,1.59682,1.09659,0.88881,0.00053225,0.00053225,0.00053225
60,121.804,1.57606,1.09001,0.9005,0.63798,0.48058,0.61502,0.39254,1.61974,1.11114,0.88786,0.000519875,0.000519875,0.000519875
61,123.742,1.78752,1.18996,0.9273,0.6447,0.48326,0.62186,0.37192,1.57408,1.10684,0.88191,0.0005075,0.0005075,0.0005075
62,125.71,1.63404,1.11592,0.90211,0.64397,0.51484,0.62466,0.4072,1.52726,1.089,0.88129,0.000495125,0.000495125,0.000495125
63,127.677,1.58526,1.08577,0.9061,0.62005,0.54526,0.63623,0.40983,1.56534,1.09425,0.88247,0.00048275,0.00048275,0.00048275
64,129.778,1.64955,1.0652,0.90966,0.64948,0.51178,0.61114,0.39105,1.69255,1.1424,0.89604,0.000470375,0.000470375,0.000470375
65,131.703,1.53461,0.99069,0.89976,0.66939,0.49919,0.58802,0.37427,1.65477,1.15389,0.8906,0.000458,0.000458,0.000458
66,133.688,1.47203,1.05801,0.88365,0.64453,0.49992,0.57516,0.36202,1.61338,1.13454,0.88404,0.000445625,0.000445625,0.000445625
67,135.616,1.59266,1.10448,0.88206,0.64226,0.50966,0.5846,0.36897,1.55627,1.13163,0.87873,0.00043325,0.00043325,0.00043325
68,137.63,1.61433,1.08464,0.90745,0.6712,0.52598,0.58978,0.40978,1.50075,1.06895,0.87616,0.000420875,0.000420875,0.000420875
69,139.772,1.62121,1.03848,0.88939,0.65365,0.55308,0.59161,0.38504,1.52157,1.04536,0.8803,0.0004085,0.0004085,0.0004085
70,141.817,1.60481,1.10172,0.88887,0.62418,0.55501,0.59902,0.41626,1.48575,1.06895,0.87821,0.000396125,0.000396125,0.000396125
71,143.777,1.6344,1.07039,0.88732,0.60997,0.5472,0.60592,0.43577,1.49174,1.06455,0.88203,0.00038375,0.00038375,0.00038375
72,145.733,1.5703,1.0426,0.89927,0.62573,0.51586,0.59857,0.44436,1.53699,1.0808,0.8877,0.000371375,0.000371375,0.000371375
73,147.646,1.62274,1.1191,0.90935,0.55795,0.57225,0.60246,0.44808,1.50382,1.08021,0.88009,0.000359,0.000359,0.000359
74,149.629,1.57655,1.11731,0.90872,0.60575,0.52003,0.59479,0.47382,1.4702,1.10354,0.87385,0.000346625,0.000346625,0.000346625
