epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,86.7761,1.70537,1.16081,0.9149,0.75016,0.58733,0.60151,0.35282,1.77724,1.07741,0.94006,0.000742625,0.000742625,0.000742625
43,88.8726,1.81498,1.20157,0.92588,0.75619,0.5839,0.60658,0.39488,1.72991,1.07754,0.93439,0.00073025,0.00073025,0.00073025
44,90.8818,1.73852,1.15882,0.92596,0.85402,0.52301,0.62434,0.40579,1.66399,1.08195,0.92484,0.000717875,0.000717875,0.000717875
45,92.8227,1.70793,1.15121,0.92117,0.82325,0.52226,0.64399,0.41525,1.66144,1.06656,0.92543,0.0007055,0.0007055,0.0007055
46,94.8401,1.68209,1.16856,0.91231,0.86872,0.51468,0.64769,0.45573,1.6378,1.06749,0.92216,0.000693125,0.000693125,0.000693125
47,96.7923,1.68403,1.28679,0.90311,0.59573,0.50856,0.63185,0.44361,1.65727,1.08177,0.92103,0.00068075,0.00068075,0.00068075
48,98.7813,1.77745,1.18075,0.9025,0.48039,0.5368,0.63013,0.43598,1.62935,1.09822,0.90528,0.000668375,0.000668375,0.000668375
49,100.739,1.77832,1.17196,0.90478,0.47242,0.5141,0.61572,0.42648,1.74317,1.14378,0.91699,0.000656,0.000656,0.000656
50,102.694,1.77484,1.20174,0.91543,0.53752,0.50451,0.62752,0.42837,1.63133,1.0779,0.90049,0.000643625,0.000643625,0.000643625
51,104.636,1.72132,1.16567,0.9332,0.58907,0.49268,0.62157,0.4413,1.58084,1.03551,0.89668,0.00063125,0.00063125,0.00063125
52,106.617,1.73648,1.12866,0.91632,0.56285,0.52964,0.62614,0.41994,1.59744,1.06179,0.90411,0.000618875,0.000618875,0.000618875
53,108.519,1.68777,1.1461,0.91587,0.54614,0.51541,0.59771,0.40879,1.61743,1.06491,0.90484,0.0006065,0.0006065,0.0006065
54,110.488,1.63981,1.04897,0.90782,0.75982,0.53641,0.61409,0.40498,1.70834,1.02772,0.90986,0.000594125,0.000594125,0.000594125
55,112.38,1.66249,1.15062,0.91778,0.78932,0.50514,0.61494,0.41545,1.62509,1.02907,0.8996,0.00058175,0.00058175,0.00058175
56,114.374,1.67097,1.0903,0.90614,0.80689,0.51616,0.60599,0.42544,1.6422,1.03481,0.90083,0.000569375,0.000569375,0.000569375
57,116.312,1.60013,1.12119,0.90728,0.83055,0.51884,0.61337,0.44688,1.68438,1.05312,0.90754,0.000557,0.000557,0.000557
58,118.264,1.59282,1.13048,0.90232,0.86,0.51416,0.60229,0.42952,1.66904,1.09775,0.90781,0.000544625,0.000544625,0.000544625
59,120.187,1.63323,1.08995,0.88865,0.89546,0.53561,0.61145,0.43967,1.63222,1.07026,0.90413,0.00053225,0.00053225,0.00053225
60,122.145,1.51788,1.04954,0.89051,0.87359,0.52911,0.60434,0.37863,1.65017,1.03574,0.89917,0.000519875,0.000519875,0.000519875
61,124.085,1.70636,1.1644,0.9109,0.90534,0.52617,0.61216,0.35872,1.58658,1.00966,0.89328,0.0005075,0.0005075,0.0005075
62,126.051,1.57381,1.08058,0.89441,0.88285,0.48801,0.63558,0.37053,1.61921,1.03418,0.89838,0.000495125,0.000495125,0.000495125
63,127.96,1.58583,1.0653,0.90077,0.89175,0.49471,0.63192,0.37952,1.58182,1.02487,0.89623,0.00048275,0.00048275,0.00048275
64,129.946,1.62262,1.02389,0.91008,0.9242,0.49251,0.64324,0.4011,1.63705,1.01875,0.90505,0.000470375,0.000470375,0.000470375
65,131.843,1.53425,0.9623,0.90616,0.9268,0.48458,0.62842,0.42141,1.61281,0.97454,0.90752,0.000458,0.000458,0.000458
66,133.78,1.49541,1.06491,0.89092,0.91056,0.52072,0.63067,0.4434,1.64301,0.9598,0.91376,0.000445625,0.000445625,0.000445625
67,135.709,1.56473,1.06945,0.88165,0.89658,0.52818,0.64205,0.45548,1.61855,0.94611,0.90477,0.00043325,0.00043325,0.00043325
68,137.675,1.57089,1.0192,0.90884,0.87796,0.51233,0.62812,0.43786,1.58159,1.01803,0.89786,0.000420875,0.000420875,0.000420875
69,139.597,1.57828,1.01836,0.89048,0.86455,0.50745,0.62288,0.43609,1.59677,1.0536,0.90034,0.0004085,0.0004085,0.0004085
70,141.596,1.58716,1.06058,0.88966,0.84262,0.5233,0.62795,0.44832,1.68589,1.04992,0.91631,0.000396125,0.000396125,0.000396125
71,143.55,1.67171,1.07066,0.89454,0.89492,0.51513,0.63609,0.45334,1.65585,1.01593,0.91506,0.00038375,0.00038375,0.00038375
72,145.529,1.54792,1.03163,0.89857,0.95548,0.51065,0.67981,0.48485,1.57635,0.91977,0.9077,0.000371375,0.000371375,0.000371375
