epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,86.5932,1.502,1.03689,0.88983,0.63644,0.9238,0.78026,0.60965,1.6073,0.95354,0.88416,0.000742625,0.000742625,0.000742625
43,88.5418,1.5797,1.06212,0.88653,0.57824,0.92038,0.88339,0.65678,1.61126,0.94317,0.88539,0.00073025,0.00073025,0.00073025
44,90.5445,1.53824,1.02679,0.89158,0.79544,0.89983,0.90593,0.69114,1.4422,0.89398,0.87075,0.000717875,0.000717875,0.000717875
45,92.502,1.52888,1.02543,0.89258,0.84368,0.87243,0.90512,0.69025,1.4906,0.91594,0.87531,0.0007055,0.0007055,0.0007055
46,94.524,1.50872,1.02993,0.88543,0.88367,0.82512,0.91117,0.70346,1.44447,0.92734,0.86738,0.000693125,0.000693125,0.000693125
47,96.4976,1.4862,1.08557,0.87838,0.91005,0.79851,0.91141,0.62297,1.48584,0.91062,0.8668,0.00068075,0.00068075,0.00068075
48,98.4995,1.50798,1.01547,0.8704,0.70265,0.83434,0.88741,0.65917,1.34766,0.88696,0.85703,0.000668375,0.000668375,0.000668375
49,100.472,1.53722,1.01988,0.87226,0.63605,0.85103,0.76258,0.5615,1.30273,0.87526,0.85927,0.000656,0.000656,0.000656
50,102.456,1.52237,1.0263,0.88947,0.50313,0.78994,0.74188,0.52515,1.42689,0.948,0.88031,0.000643625,0.000643625,0.000643625
51,104.416,1.52168,1.00693,0.90785,0.90401,0.56646,0.68297,0.48416,1.35876,0.9467,0.86845,0.00063125,0.00063125,0.00063125
52,106.436,1.5058,0.98922,0.88468,0.86046,0.5508,0.6946,0.53108,1.32626,0.91181,0.86011,0.000618875,0.000618875,0.000618875
53,108.513,1.4579,1.00858,0.87944,0.51774,0.84529,0.70623,0.52109,1.37712,0.8962,0.86362,0.0006065,0.0006065,0.0006065
54,110.525,1.39583,0.92825,0.87117,0.90258,0.54656,0.70572,0.54238,1.29734,0.86422,0.85832,0.000594125,0.000594125,0.000594125
55,112.441,1.42619,0.96022,0.88383,0.52489,0.77979,0.75569,0.57309,1.30041,0.87396,0.8586,0.00058175,0.00058175,0.00058175
56,114.418,1.46998,0.92794,0.87919,0.55912,0.76563,0.74877,0.5642,1.42418,0.8827,0.87318,0.000569375,0.000569375,0.000569375
57,116.368,1.42957,1.00299,0.88058,0.58321,0.79142,0.75292,0.56874,1.45263,0.89179,0.87308,0.000557,0.000557,0.000557
58,118.357,1.41581,0.99811,0.87555,0.60562,0.81534,0.75492,0.57117,1.39309,0.85812,0.86842,0.000544625,0.000544625,0.000544625
59,120.307,1.42247,0.93119,0.8622,0.60701,0.81688,0.75825,0.57931,1.33973,0.83337,0.86366,0.00053225,0.00053225,0.00053225
60,122.268,1.35972,0.92086,0.86603,0.61792,0.81352,0.75709,0.56601,1.33613,0.80449,0.86978,0.000519875,0.000519875,0.000519875
61,124.193,1.6193,1.03903,0.90136,0.63131,0.56629,0.71051,0.53132,1.30576,0.80633,0.86907,0.0005075,0.0005075,0.0005075
62,126.225,1.41825,0.94113,0.87416,0.88453,0.55651,0.68545,0.50325,1.32393,0.84975,0.86963,0.000495125,0.000495125,0.000495125
63,128.175,1.40903,0.91836,0.87619,0.52504,0.85445,0.70991,0.51617,1.32807,0.8763,0.8672,0.00048275,0.00048275,0.00048275
64,130.19,1.41584,0.89695,0.87575,0.52158,0.85445,0.69951,0.48199,1.38004,0.89455,0.87216,0.000470375,0.000470375,0.000470375
65,132.127,1.34406,0.85279,0.87524,0.48036,0.8204,0.69192,0.48646,1.30937,0.88212,0.86366,0.000458,0.000458,0.000458
66,134.086,1.28125,0.91043,0.86295,0.53733,0.83293,0.70543,0.53191,1.32186,0.86649,0.87065,0.000445625,0.000445625,0.000445625
67,136.061,1.41296,0.96068,0.861,0.57207,0.83548,0.70563,0.52808,1.32922,0.86095,0.87536,0.00043325,0.00043325,0.00043325
68,138.046,1.4214,0.89795,0.88285,0.6406,0.83377,0.70479,0.51136,1.40187,0.85612,0.88264,0.000420875,0.000420875,0.000420875
