epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,1267.27,1.53807,1.05556,0.89205,0.60513,0.52568,0.65193,0.47131,1.44867,1.16393,0.89206,0.00073025,0.00073025,0.00073025
44,1297.22,1.70268,1.11316,0.90386,0.64014,0.50471,0.64568,0.40395,1.58595,1.20583,0.89303,0.000717875,0.000717875,0.000717875
45,1326.53,1.57614,1.05894,0.89453,0.63784,0.51314,0.65301,0.41875,1.4,1.14808,0.87827,0.0007055,0.0007055,0.0007055
46,1356.46,1.52426,1.02082,0.88284,0.60883,0.51884,0.62408,0.45724,1.35287,1.15186,0.87838,0.000693125,0.000693125,0.000693125
47,1385.64,1.52458,1.08286,0.89295,0.6314,0.52376,0.64375,0.49248,1.39028,1.1484,0.87466,0.00068075,0.00068075,0.00068075
48,1414.99,1.47256,0.99578,0.89162,0.68166,0.53492,0.63975,0.49307,1.33514,1.15486,0.86264,0.000668375,0.000668375,0.000668375
49,1444.15,1.46328,0.99545,0.87465,0.63147,0.5605,0.63295,0.47663,1.38553,1.17196,0.86341,0.000656,0.000656,0.000656
50,1473.57,1.51713,1.01785,0.89056,0.48581,0.60445,0.60148,0.45967,1.37987,1.13622,0.8598,0.000643625,0.000643625,0.000643625
51,1502.34,1.45734,0.95839,0.88343,0.51523,0.59418,0.59778,0.45677,1.44232,1.13693,0.87086,0.00063125,0.00063125,0.00063125
52,1531.62,1.4685,0.97042,0.88822,0.87225,0.58272,0.60892,0.46619,1.3838,1.0821,0.8645,0.000618875,0.000618875,0.000618875
53,1560.98,1.51902,1.04947,0.89109,0.86986,0.56197,0.61593,0.48038,1.39534,1.08227,0.8681,0.0006065,0.0006065,0.0006065
54,1590.16,1.43065,0.94024,0.88533,0.92733,0.53696,0.6145,0.45875,1.44396,1.09374,0.8738,0.000594125,0.000594125,0.000594125
55,1619.28,1.39146,0.92146,0.87543,0.91944,0.53029,0.59182,0.44584,1.45958,1.15203,0.87702,0.00058175,0.00058175,0.00058175
56,1648.79,1.44279,0.96336,0.87883,0.88303,0.53445,0.59944,0.48856,1.35358,1.14756,0.86801,0.000569375,0.000569375,0.000569375
57,1678.16,1.42233,0.98241,0.8719,0.87787,0.5345,0.60694,0.49319,1.34024,1.12319,0.86693,0.000557,0.000557,0.000557
58,1707.07,1.35904,0.90687,0.87379,0.61359,0.56509,0.65092,0.48696,1.4598,1.11069,0.8756,0.000544625,0.000544625,0.000544625
59,1736.4,1.45851,0.8882,0.86248,0.52391,0.81015,0.65674,0.49656,1.37547,1.11588,0.86767,0.00053225,0.00053225,0.00053225
60,1765.8,1.49749,0.95538,0.8736,0.54837,0.84584,0.66655,0.49419,1.33321,1.12182,0.87521,0.000519875,0.000519875,0.000519875
61,1795.73,1.52516,0.99512,0.87829,0.53702,0.8476,0.66357,0.50451,1.31351,1.10959,0.87442,0.0005075,0.0005075,0.0005075
62,1825.32,1.48658,0.9681,0.89143,0.68362,0.80455,0.71165,0.53666,1.42433,1.14834,0.87574,0.000495125,0.000495125,0.000495125
63,1854.62,1.4999,0.94162,0.8752,0.65909,0.80168,0.7133,0.54383,1.3335,1.10674,0.86627,0.00048275,0.00048275,0.00048275
64,1884.07,1.43412,0.95825,0.87941,0.53864,0.83423,0.69184,0.53149,1.29286,1.11458,0.86221,0.000470375,0.000470375,0.000470375
65,1918.92,1.43416,0.95322,0.88914,0.52183,0.84157,0.68652,0.53294,1.29553,1.09936,0.86099,0.000458,0.000458,0.000458
66,1958.38,1.46656,0.92872,0.86893,0.61367,0.51744,0.64932,0.47596,1.40479,1.14399,0.86671,0.000445625,0.000445625,0.000445625
67,1990.33,1.49372,0.91957,0.87922,0.87552,0.5223,0.63996,0.49593,1.36782,1.14361,0.86414,0.00043325,0.00043325,0.00043325
68,2020.76,1.37517,0.87576,0.86561,0.63002,0.53107,0.63709,0.48573,1.33719,1.10771,0.86261,0.000420875,0.000420875,0.000420875
69,2051.27,1.35451,0.88832,0.86896,0.62979,0.54005,0.63408,0.48482,1.3277,1.08164,0.86643,0.0004085,0.0004085,0.0004085
70,2081.35,1.34276,0.87478,0.86164,0.65477,0.52371,0.64796,0.48835,1.40247,1.08146,0.88221,0.000396125,0.000396125,0.000396125
71,2114.55,1.41547,0.88126,0.88126,0.6061,0.76897,0.69438,0.52872,1.46156,1.09291,0.88724,0.00038375,0.00038375,0.00038375
72,2147.58,1.49533,0.88507,0.88824,0.59275,0.81678,0.68124,0.52676,1.33058,1.05302,0.86679,0.000371375,0.000371375,0.000371375
73,2180.36,1.46999,0.9127,0.88055,0.56191,0.83299,0.68143,0.51828,1.28793,1.03958,0.85834,0.000359,0.000359,0.000359
74,2212.85,1.34882,0.89256,0.87377,0.52394,0.84473,0.6854,0.52165,1.30851,1.04312,0.8555,0.000346625,0.000346625,0.000346625
75,2245.96,1.3497,0.86872,0.8659,0.66881,0.52605,0.68942,0.52531,1.29454,1.03037,0.8577,0.00033425,0.00033425,0.00033425
76,2278.66,1.33449,0.84814,0.8605,0.53486,0.87495,0.70113,0.54964,1.28293,1.01367,0.86688,0.000321875,0.000321875,0.000321875
77,2312.32,1.45922,0.8677,0.87427,0.52477,0.8782,0.68935,0.54364,1.2796,1.00375,0.86572,0.0003095,0.0003095,0.0003095
78,2344.53,1.39589,0.91968,0.8718,0.64116,0.53184,0.67408,0.52515,1.28487,1.00403,0.8653,0.000297125,0.000297125,0.000297125
79,2376.88,1.30785,0.82691,0.85341,0.67648,0.49896,0.66082,0.4328,1.31825,1.02363,0.86911,0.00028475,0.00028475,0.00028475
80,2409.17,1.35329,0.86933,0.86244,0.66969,0.50292,0.65788,0.45184,1.32314,1.02094,0.87063,0.000272375,0.000272375,0.000272375
81,2440.86,1.27552,0.80865,0.86605,0.65454,0.52226,0.66249,0.5139,1.28788,1.01464,0.86527,0.00026,0.00026,0.00026
82,2472.76,1.31678,0.81308,0.85426,0.66542,0.52758,0.64847,0.53204,1.27027,1.01761,0.86066,0.000247625,0.000247625,0.000247625
83,2505.76,1.31152,0.78278,0.85205,0.67933,0.52655,0.6424,0.52874,1.26076,1.0157,0.85917,0.00023525,0.00023525,0.00023525
84,2538.81,1.29953,0.81034,0.85157,0.70425,0.51772,0.64915,0.52909,1.2594,1.03651,0.85765,0.000222875,0.000222875,0.000222875
85,2571.38,1.26771,0.81754,0.85859,0.71523,0.51608,0.65211,0.53156,1.26005,1.03089,0.86216,0.0002105,0.0002105,0.0002105
86,2606.2,1.28886,0.82951,0.8615,0.69634,0.51199,0.65935,0.53643,1.26162,1.02473,0.86647,0.000198125,0.000198125,0.000198125
87,2640.32,1.26863,0.78104,0.86057,0.67958,0.51199,0.66478,0.54225,1.25804,1.01467,0.8637,0.00018575,0.00018575,0.00018575
