epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,86.0051,1.81099,1.21775,0.9337,0.86973,0.41866,0.54417,0.35481,1.90314,1.23649,0.95263,0.000742625,0.000742625,0.000742625
43,87.9177,1.84233,1.28454,0.9321,0.86287,0.41791,0.52213,0.34539,2.05879,1.33574,0.98323,0.00073025,0.00073025,0.00073025
44,89.9065,1.88062,1.21064,0.95219,0.51382,0.44874,0.56554,0.36752,2.10041,1.32026,0.99018,0.000717875,0.000717875,0.000717875
45,91.8678,1.81206,1.21553,0.9409,0.53649,0.44606,0.56072,0.37188,1.87667,1.28336,0.94724,0.0007055,0.0007055,0.0007055
46,93.8747,1.78704,1.20743,0.92253,0.60836,0.42215,0.5596,0.36483,1.74935,1.21066,0.91854,0.000693125,0.000693125,0.000693125
47,95.8445,1.82603,1.37894,0.92117,0.61342,0.42298,0.55356,0.37202,1.77134,1.2089,0.92112,0.00068075,0.00068075,0.00068075
48,97.8496,1.88067,1.26552,0.91711,0.57695,0.42286,0.54248,0.36331,1.95884,1.26462,0.95163,0.000668375,0.000668375,0.000668375
49,99.7979,1.89831,1.22614,0.92193,0.57587,0.4188,0.54832,0.37757,1.87545,1.26738,0.93935,0.000656,0.000656,0.000656
50,101.775,1.79257,1.23491,0.9336,0.61448,0.41678,0.5564,0.38373,1.66885,1.16304,0.90438,0.000643625,0.000643625,0.000643625
51,103.708,1.78527,1.21595,0.9349,0.51332,0.51884,0.56611,0.38093,1.7299,1.1794,0.91499,0.00063125,0.00063125,0.00063125
52,105.708,1.78202,1.18786,0.92815,0.66874,0.46747,0.59225,0.43001,1.88019,1.16228,0.94457,0.000618875,0.000618875,0.000618875
53,107.645,1.77154,1.19309,0.92535,0.65022,0.47045,0.58662,0.43539,1.7942,1.14267,0.93266,0.0006065,0.0006065,0.0006065
54,109.619,1.63179,1.06519,0.90679,0.56935,0.4795,0.58234,0.42667,1.74944,1.25614,0.9321,0.000594125,0.000594125,0.000594125
55,111.544,1.69456,1.19724,0.92399,0.57162,0.47877,0.57552,0.39303,1.76114,1.27348,0.93372,0.00058175,0.00058175,0.00058175
56,113.517,1.7678,1.1548,0.92329,0.86466,0.46617,0.57497,0.34597,1.80505,1.21734,0.93402,0.000569375,0.000569375,0.000569375
57,115.469,1.66965,1.17834,0.91896,0.824,0.49454,0.57152,0.3581,1.79108,1.17465,0.93102,0.000557,0.000557,0.000557
58,117.433,1.69476,1.17881,0.92098,0.64748,0.4947,0.57997,0.38171,1.75315,1.17422,0.93038,0.000544625,0.000544625,0.000544625
59,119.378,1.76105,1.14315,0.91742,0.64992,0.47432,0.58365,0.40851,1.7109,1.19169,0.91959,0.00053225,0.00053225,0.00053225
60,121.329,1.62974,1.11125,0.90382,0.66354,0.47062,0.58169,0.38172,1.74756,1.26532,0.92338,0.000519875,0.000519875,0.000519875
61,123.253,1.76168,1.20118,0.92323,0.66061,0.47008,0.58624,0.38138,1.74628,1.28558,0.92139,0.0005075,0.0005075,0.0005075
62,125.238,1.63438,1.12847,0.90578,0.89559,0.46272,0.58913,0.39246,1.66741,1.22959,0.90811,0.000495125,0.000495125,0.000495125
63,127.145,1.64971,1.1165,0.91008,0.55098,0.52627,0.58638,0.38991,1.673,1.16867,0.90851,0.00048275,0.00048275,0.00048275
64,129.113,1.6819,1.08405,0.91068,0.89159,0.4848,0.58398,0.38408,1.73308,1.11426,0.91796,0.000470375,0.000470375,0.000470375
65,131.002,1.60279,1.00256,0.91486,0.90486,0.49308,0.58326,0.38628,1.77076,1.12218,0.92682,0.000458,0.000458,0.000458
66,132.997,1.57188,1.09562,0.90477,0.94425,0.45719,0.57596,0.384,1.69955,1.1401,0.9079,0.000445625,0.000445625,0.000445625
67,134.958,1.67201,1.15382,0.89303,0.82545,0.48206,0.57537,0.40302,1.71008,1.26218,0.9046,0.00043325,0.00043325,0.00043325
68,136.943,1.70701,1.09404,0.92606,0.51712,0.47984,0.56276,0.42422,1.68429,1.3462,0.90177,0.000420875,0.000420875,0.000420875
69,138.887,1.66854,1.07647,0.89835,0.5756,0.48482,0.57294,0.43375,1.69414,1.27371,0.91247,0.0004085,0.0004085,0.0004085
70,140.865,1.6478,1.07704,0.89982,0.60718,0.47931,0.58428,0.44629,1.69972,1.16297,0.92598,0.000396125,0.000396125,0.000396125
71,142.833,1.64519,1.07549,0.89406,0.61499,0.48815,0.58219,0.44293,1.69475,1.12752,0.92204,0.00038375,0.00038375,0.00038375
72,144.837,1.62262,1.07531,0.90968,0.61683,0.48174,0.59646,0.44237,1.69483,1.18028,0.91486,0.000371375,0.000371375,0.000371375
73,146.792,1.69793,1.17844,0.92232,0.60379,0.47089,0.59308,0.43599,1.69461,1.18203,0.91424,0.000359,0.000359,0.000359
74,148.743,1.60579,1.1469,0.91194,0.56011,0.46018,0.60103,0.44784,1.62484,1.23911,0.90749,0.000346625,0.000346625,0.000346625
75,150.666,1.66044,1.0708,0.9101,0.5608,0.45793,0.61459,0.44951,1.61249,1.29889,0.90504,0.00033425,0.00033425,0.00033425
76,152.641,1.61905,1.042,0.89112,0.5914,0.44875,0.62005,0.45891,1.6233,1.37721,0.91158,0.000321875,0.000321875,0.000321875
77,154.6,1.79233,1.16446,0.92189,0.55199,0.69978,0.64983,0.4786,1.69076,1.37852,0.9271,0.0003095,0.0003095,0.0003095
78,156.598,1.6145,1.08999,0.90167,0.6456,0.71039,0.65677,0.44173,1.76278,1.32306,0.94065,0.000297125,0.000297125,0.000297125
79,158.511,1.57254,1.03594,0.89532,0.55759,0.74063,0.63338,0.43212,1.71807,1.25464,0.93167,0.00028475,0.00028475,0.00028475
80,160.448,1.52075,1.02892,0.89323,0.60483,0.47142,0.60313,0.39545,1.6601,1.21452,0.91994,0.000272375,0.000272375,0.000272375
81,162.372,1.59772,0.98459,0.89065,0.61461,0.46973,0.59755,0.39229,1.65687,1.2282,0.91924,0.00026,0.00026,0.00026
82,164.337,1.60817,1.01455,0.89703,0.63725,0.46303,0.59531,0.39483,1.65658,1.23983,0.92446,0.000247625,0.000247625,0.000247625
83,166.26,1.52603,0.96719,0.8883,0.65186,0.45663,0.5972,0.39704,1.62799,1.23554,0.92134,0.00023525,0.00023525,0.00023525
84,168.213,1.52685,0.96413,0.89413,0.64535,0.45783,0.59442,0.40416,1.63319,1.21808,0.92961,0.000222875,0.000222875,0.000222875
85,170.142,1.56015,0.97898,0.90157,0.63448,0.46209,0.60085,0.40617,1.64911,1.19896,0.937,0.0002105,0.0002105,0.0002105
86,172.106,1.58906,0.97597,0.89875,0.6241,0.45911,0.60282,0.39932,1.63634,1.1885,0.93159,0.000198125,0.000198125,0.000198125
87,174.016,1.56757,1.01297,0.88554,0.56884,0.47772,0.59584,0.39714,1.6333,1.20193,0.93088,0.00018575,0.00018575,0.00018575
88,175.967,1.55807,0.96283,0.88007,0.56079,0.48833,0.59099,0.39899,1.62409,1.17229,0.92945,0.000173375,0.000173375,0.000173375
89,177.909,1.53523,0.92323,0.89896,0.5725,0.48653,0.59203,0.42618,1.60677,1.14436,0.93068,0.000161,0.000161,0.000161
90,179.88,1.59123,0.97002,0.89159,0.59647,0.48022,0.59602,0.42616,1.6063,1.14648,0.93216,0.000148625,0.000148625,0.000148625
91,205.022,1.56292,1.06892,0.90821,0.60676,0.48267,0.60045,0.42723,1.59102,1.13813,0.92723,0.00013625,0.00013625,0.00013625
92,207.21,1.51204,0.99523,0.90525,0.87731,0.47572,0.59494,0.42399,1.59904,1.16404,0.92674,0.000123875,0.000123875,0.000123875
93,209.257,1.52103,1.04186,0.89429,0.84801,0.49422,0.58913,0.42064,1.59608,1.1621,0.92335,0.0001115,0.0001115,0.0001115
94,211.284,1.46903,1.02436,0.88987,0.86711,0.4939,0.58271,0.41998,1.5799,1.14952,0.92061,9.9125e-05,9.9125e-05,9.9125e-05
95,213.203,1.49134,0.96009,0.91924,0.86975,0.49174,0.58266,0.41753,1.57442,1.15151,0.91953,8.675e-05,8.675e-05,8.675e-05
96,215.17,1.40211,0.93161,0.89325,0.87598,0.49111,0.58196,0.41079,1.58046,1.14952,0.91947,7.4375e-05,7.4375e-05,7.4375e-05
97,217.055,1.47127,0.97409,0.91078,0.87747,0.48934,0.58441,0.41156,1.58253,1.14924,0.9211,6.2e-05,6.2e-05,6.2e-05
98,219.04,1.47455,0.94863,0.90614,0.90744,0.47538,0.58506,0.41113,1.58444,1.14469,0.92081,4.9625e-05,4.9625e-05,4.9625e-05
99,220.921,1.50486,0.99378,0.88599,0.90932,0.47518,0.5877,0.41306,1.5811,1.15119,0.91974,3.725e-05,3.725e-05,3.725e-05
100,222.945,1.48999,0.9724,0.87985,0.9031,0.47598,0.59111,0.41397,1.58133,1.1558,0.91799,2.4875e-05,2.4875e-05,2.4875e-05
