epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,709.328,0.715,0.9015,0.93027,0.59669,0.69456,0.67926,0.571,0.69711,0.84304,0.95231,0.000742625,0.000742625,0.000742625
43,725.748,0.71763,0.87592,0.93334,0.50919,0.71031,0.59965,0.50605,0.70973,0.93476,0.96493,0.00073025,0.00073025,0.00073025
44,742.203,0.73853,0.88315,0.937,0.62683,0.6313,0.6215,0.53021,0.69755,0.92537,0.95006,0.000717875,0.000717875,0.000717875
45,758.62,0.71979,0.86765,0.93363,0.55964,0.60577,0.58821,0.49348,0.70425,0.933,0.95669,0.0007055,0.0007055,0.0007055
46,775.163,0.72187,0.86009,0.93617,0.50916,0.66792,0.61076,0.51979,0.69319,0.93399,0.94573,0.000693125,0.000693125,0.000693125
47,791.718,0.72012,0.83739,0.93488,0.5616,0.63342,0.65344,0.54624,0.69959,0.85392,0.95112,0.00068075,0.00068075,0.00068075
48,808.257,0.71211,0.86118,0.92911,0.63715,0.56603,0.62154,0.52391,0.71954,0.8841,0.96158,0.000668375,0.000668375,0.000668375
49,824.693,0.69821,0.82698,0.92714,0.66714,0.57334,0.61446,0.51981,0.68444,0.88292,0.95122,0.000656,0.000656,0.000656
50,841.16,0.71604,0.82104,0.93263,0.61956,0.57863,0.65174,0.55432,0.66865,0.85716,0.93144,0.000643625,0.000643625,0.000643625
51,857.65,0.68935,0.80903,0.92218,0.57171,0.67723,0.64223,0.54129,0.70867,0.86206,0.95909,0.00063125,0.00063125,0.00063125
52,874.11,0.71068,0.80652,0.92951,0.50426,0.71384,0.6151,0.50683,0.69529,0.88807,0.95117,0.000618875,0.000618875,0.000618875
53,890.641,0.69676,0.8191,0.92428,0.58789,0.73895,0.66883,0.57105,0.66312,0.84677,0.9384,0.0006065,0.0006065,0.0006065
54,907.078,0.69682,0.79641,0.92227,0.64628,0.66069,0.68637,0.59163,0.68667,0.83534,0.94842,0.000594125,0.000594125,0.000594125
55,923.548,0.69104,0.79082,0.92238,0.67286,0.58129,0.6005,0.51051,0.683,0.92848,0.94876,0.00058175,0.00058175,0.00058175
56,939.994,0.68801,0.76843,0.91127,0.65077,0.68811,0.67756,0.57322,0.6998,0.86683,0.95674,0.000569375,0.000569375,0.000569375
57,956.623,0.69989,0.80822,0.93084,0.53937,0.77279,0.65285,0.55173,0.68963,0.93085,0.9551,0.000557,0.000557,0.000557
58,973.067,0.69125,0.79745,0.91852,0.63739,0.62141,0.65956,0.55211,0.69437,0.85765,0.95191,0.000544625,0.000544625,0.000544625
59,989.696,0.68303,0.75962,0.91534,0.68622,0.59036,0.61065,0.519,0.68458,0.90628,0.94308,0.00053225,0.00053225,0.00053225
60,1006.14,0.69564,0.77819,0.92627,0.56432,0.67877,0.63734,0.5396,0.6825,0.86969,0.94242,0.000519875,0.000519875,0.000519875
61,1022.71,0.69817,0.75524,0.92384,0.54954,0.73575,0.65937,0.56518,0.67093,0.84562,0.94348,0.0005075,0.0005075,0.0005075
62,1039.14,0.67784,0.74972,0.9162,0.56415,0.65815,0.6486,0.54863,0.69604,0.86743,0.94448,0.000495125,0.000495125,0.000495125
63,1055.67,0.67988,0.73281,0.9181,0.53589,0.65861,0.65187,0.5566,0.69585,0.89771,0.94495,0.00048275,0.00048275,0.00048275
64,1072.18,0.68239,0.74417,0.92013,0.57864,0.73015,0.64432,0.5508,0.68176,0.88989,0.94246,0.000470375,0.000470375,0.000470375
65,1088.73,0.67672,0.72317,0.91252,0.67167,0.61644,0.67061,0.57323,0.67899,0.8364,0.9371,0.000458,0.000458,0.000458
66,1105.21,0.67063,0.71419,0.90709,0.53007,0.72685,0.63593,0.54742,0.66495,0.87803,0.93251,0.000445625,0.000445625,0.000445625
67,1121.81,0.66292,0.70016,0.91076,0.55781,0.72667,0.65024,0.55478,0.6779,0.8578,0.93764,0.00043325,0.00043325,0.00043325
68,1138.27,0.66455,0.73365,0.90814,0.45297,0.63705,0.61429,0.5211,0.67949,0.94304,0.94049,0.000420875,0.000420875,0.000420875
69,1154.75,0.64841,0.70616,0.90343,0.58631,0.66705,0.64006,0.55179,0.67604,0.85204,0.93849,0.0004085,0.0004085,0.0004085
70,1171.24,0.6686,0.72038,0.91336,0.54714,0.62457,0.65068,0.55116,0.68102,0.8758,0.94052,0.000396125,0.000396125,0.000396125
71,1187.76,0.68114,0.71685,0.91101,0.63516,0.59841,0.65472,0.55508,0.68121,0.85384,0.94634,0.00038375,0.00038375,0.00038375
72,1204.27,0.65781,0.67595,0.9045,0.65067,0.6822,0.67794,0.58276,0.67721,0.85417,0.94297,0.000371375,0.000371375,0.000371375
73,1220.83,0.67216,0.67531,0.91305,0.61557,0.68623,0.6595,0.56203,0.68166,0.87119,0.94907,0.000359,0.000359,0.000359
74,1237.24,0.6676,0.69411,0.91001,0.60531,0.63396,0.65391,0.55898,0.66773,0.87139,0.93736,0.000346625,0.000346625,0.000346625
75,1253.83,0.64947,0.66761,0.89937,0.66196,0.55341,0.61245,0.52056,0.68384,0.90674,0.94148,0.00033425,0.00033425,0.00033425
76,1270.35,0.66558,0.67293,0.91133,0.63103,0.58303,0.64428,0.55319,0.68048,0.89478,0.93886,0.000321875,0.000321875,0.000321875
77,1286.83,0.6368,0.65941,0.88926,0.54206,0.66467,0.63357,0.54276,0.67081,0.89582,0.93424,0.0003095,0.0003095,0.0003095
78,1303.27,0.65907,0.66988,0.90529,0.62193,0.65103,0.65345,0.56261,0.68824,0.89871,0.94292,0.000297125,0.000297125,0.000297125
